date,sku_id,store_id,units_sold,promo_flag,avg_price
2026-02-03,SKU-500,STORE-LA,36,0,33.99
2026-02-03,SKU-500,STORE-CHI,34,0,33.99
2026-02-04,SKU-100,STORE-NYC,34,0,31.99
2026-02-04,SKU-100,STORE-LA,31,0,31.99
2026-02-04,SKU-100,STORE-CHI,32,0,31.99
2026-02-04,SKU-200,STORE-NYC,20,0,23.99
2026-02-04,SKU-200,STORE-LA,25,0,23.99
2026-02-04,SKU-200,STORE-CHI,27,0,23.99
2026-02-04,SKU-300,STORE-NYC,28,0,29.99
2026-02-04,SKU-300,STORE-LA,31,0,29.99
2026-02-04,SKU-300,STORE-CHI,30,0,29.99
2026-02-04,SKU-400,STORE-NYC,20,0,29.99
2026-02-04,SKU-400,STORE-LA,33,0,29.99
2026-02-04,SKU-400,STORE-CHI,27,0,29.99
2026-02-04,SKU-500,STORE-NYC,26,0,33.99
2026-02-04,SKU-500,STORE-LA,33,0,33.99
2026-02-04,SKU-500,STORE-CHI,31,0,33.99
2026-02-05,SKU-100,STORE-NYC,39,0,31.99
2026-02-05,SKU-100,STORE-LA,35,0,31.99
2026-02-05,SKU-100,STORE-CHI,44,1,31.99
2026-02-05,SKU-200,STORE-NYC,20,0,23.99
2026-02-05,SKU-200,STORE-LA,26,0,23.99
2026-02-05,SKU-200,STORE-CHI,26,0,23.99
2026-02-05,SKU-300,STORE-NYC,29,0,29.99
2026-02-05,SKU-300,STORE-LA,30,0,29.99
2026-02-05,SKU-300,STORE-CHI,29,0,29.99
2026-02-05,SKU-400,STORE-NYC,20,0,29.99
2026-02-05,SKU-400,STORE-LA,31,0,29.99
2026-02-05,SKU-400,STORE-CHI,22,0,29.99
2026-02-05,SKU-500,STORE-NYC,40,1,33.99
2026-02-05,SKU-500,STORE-LA,31,0,33.99
2026-02-05,SKU-500,STORE-CHI,29,0,33.99
2026-02-06,SKU-100,STORE-NYC,37,0,31.99
2026-02-06,SKU-100,STORE-LA,32,0,31.99
2026-02-06,SKU-100,STORE-CHI,29,0,31.99
2026-02-06,SKU-200,STORE-NYC,24,0,23.99
2026-02-06,SKU-200,STORE-LA,27,0,23.99
2026-02-06,SKU-200,STORE-CHI,28,0,23.99
2026-02-06,SKU-300,STORE-NYC,26,0,29.99
2026-02-06,SKU-300,STORE-LA,36,0,29.99
2026-02-06,SKU-300,STORE-CHI,29,0,29.99
2026-02-06,SKU-400,STORE-NYC,23,0,29.99
2026-02-06,SKU-400,STORE-LA,33,0,29.99
2026-02-06,SKU-400,STORE-CHI,28,0,29.99
2026-02-06,SKU-500,STORE-NYC,21,0,33.99
2026-02-06,SKU-500,STORE-LA,33,0,33.99
2026-02-06,SKU-500,STORE-CHI,33,0,33.99
2026-02-07,SKU-100,STORE-NYC,43,0,31.99
2026-02-07,SKU-100,STORE-LA,39,0,31.99
2026-02-07,SKU-100,STORE-CHI,36,0,31.99
2026-02-07,SKU-200,STORE-NYC,27,0,23.99
2026-02-07,SKU-200,STORE-LA,32,0,23.99
2026-02-07,SKU-200,STORE-CHI,32,0,23.99
2026-02-07,SKU-300,STORE-NYC,41,0,29.99
2026-02-07,SKU-300,STORE-LA,46,0,29.99
2026-02-07,SKU-300,STORE-CHI,35,0,29.99
2026-02-07,SKU-400,STORE-NYC,26,0,29.99
2026-02-07,SKU-400,STORE-LA,38,0,29.99
2026-02-07,SKU-400,STORE-CHI,27,0,29.99
2026-02-07,SKU-500,STORE-NYC,29,0,33.99
2026-02-07,SKU-500,STORE-LA,41,0,33.99
2026-02-07,SKU-500,STORE-CHI,40,0,33.99
2026-02-08,SKU-100,STORE-NYC,41,0,31.99
2026-02-08,SKU-100,STORE-LA,39,0,31.99
2026-02-08,SKU-100,STORE-CHI,40,0,31.99
2026-02-08,SKU-200,STORE-NYC,30,0,23.99
2026-02-08,SKU-200,STORE-LA,33,0,23.99
2026-02-08,SKU-200,STORE-CHI,31,0,23.99
2026-02-08,SKU-300,STORE-NYC,34,0,29.99
2026-02-08,SKU-300,STORE-LA,41,0,29.99
2026-02-08,SKU-300,STORE-CHI,34,0,29.99
2026-02-08,SKU-400,STORE-NYC,27,0,29.99
2026-02-08,SKU-400,STORE-LA,42,0,29.99
2026-02-08,SKU-400,STORE-CHI,28,0,29.99
2026-02-08,SKU-500,STORE-NYC,30,0,33.99
2026-02-08,SKU-500,STORE-LA,38,0,33.99
2026-02-08,SKU-500,STORE-CHI,35,0,33.99
2026-02-09,SKU-100,STORE-NYC,35,0,31.99
2026-02-09,SKU-100,STORE-LA,46,1,31.99
2026-02-09,SKU-100,STORE-CHI,36,0,31.99
2026-02-09,SKU-200,STORE-NYC,21,0,23.99
2026-02-09,SKU-200,STORE-LA,26,0,23.99
2026-02-09,SKU-200,STORE-CHI,25,0,23.99
2026-02-09,SKU-300,STORE-NYC,37,1,29.99
2026-02-09,SKU-300,STORE-LA,33,0,29.99
2026-02-09,SKU-300,STORE-CHI,28,0,29.99
2026-02-09,SKU-400,STORE-NYC,20,0,29.99
2026-02-09,SKU-400,STORE-LA,43,1,29.99
2026-02-09,SKU-400,STORE-CHI,23,0,29.99
2026-02-09,SKU-500,STORE-NYC,24,0,33.99
2026-02-09,SKU-500,STORE-LA,32,0,33.99
2026-02-09,SKU-500,STORE-CHI,33,0,33.99
2026-02-10,SKU-100,STORE-NYC,30,0,31.99
2026-02-10,SKU-100,STORE-LA,35,0,31.99
2026-02-10,SKU-100,STORE-CHI,34,0,31.99
2026-02-10,SKU-200,STORE-NYC,22,0,23.99
2026-02-10,SKU-200,STORE-LA,28,0,23.99
2026-02-10,SKU-200,STORE-CHI,20,0,23.99
2026-02-10,SKU-300,STORE-NYC,24,0,29.99
2026-02-10,SKU-300,STORE-LA,36,0,29.99
2026-02-10,SKU-300,STORE-CHI,28,0,29.99
2026-02-10,SKU-400,STORE-NYC,24,0,29.99
2026-02-10,SKU-400,STORE-LA,33,0,29.99
2026-02-10,SKU-400,STORE-CHI,37,1,29.99
2026-02-10,SKU-500,STORE-NYC,24,0,33.99
2026-02-10,SKU-500,STORE-LA,33,0,33.99
2026-02-10,SKU-500,STORE-CHI,28,0,33.99
2026-02-11,SKU-100,STORE-NYC,35,0,31.99
2026-02-11,SKU-100,STORE-LA,34,0,31.99
2026-02-11,SKU-100,STORE-CHI,35,0,31.99
2026-02-11,SKU-200,STORE-NYC,33,1,23.99
2026-02-11,SKU-200,STORE-LA,30,0,23.99
2026-02-11,SKU-200,STORE-CHI,24,0,23.99
2026-02-11,SKU-300,STORE-NYC,41,1,29.99
2026-02-11,SKU-300,STORE-LA,33,0,29.99
2026-02-11,SKU-300,STORE-CHI,31,0,29.99
2026-02-11,SKU-400,STORE-NYC,18,0,29.99
2026-02-11,SKU-400,STORE-LA,32,0,29.99
2026-02-11,SKU-400,STORE-CHI,25,0,29.99
2026-02-11,SKU-500,STORE-NYC,25,0,33.99
2026-02-11,SKU-500,STORE-LA,31,0,33.99
2026-02-11,SKU-500,STORE-CHI,36,0,33.99
2026-02-12,SKU-100,STORE-NYC,35,0,31.99
2026-02-12,SKU-100,STORE-LA,37,0,31.99
2026-02-12,SKU-100,STORE-CHI,33,0,31.99
2026-02-12,SKU-200,STORE-NYC,23,0,23.99
2026-02-12,SKU-200,STORE-LA,19,0,23.99
2026-02-12,SKU-200,STORE-CHI,28,0,23.99
2026-02-12,SKU-300,STORE-NYC,28,0,29.99
2026-02-12,SKU-300,STORE-LA,30,0,29.99
2026-02-12,SKU-300,STORE-CHI,35,0,29.99
2026-02-12,SKU-400,STORE-NYC,21,0,29.99
2026-02-12,SKU-400,STORE-LA,31,0,29.99
2026-02-12,SKU-400,STORE-CHI,23,0,29.99
2026-02-12,SKU-500,STORE-NYC,22,0,33.99
2026-02-12,SKU-500,STORE-LA,30,0,33.99
2026-02-12,SKU-500,STORE-CHI,28,0,33.99
2026-02-13,SKU-100,STORE-NYC,38,0,31.99
2026-02-13,SKU-100,STORE-LA,35,0,31.99
2026-02-13,SKU-100,STORE-CHI,34,0,31.99
2026-02-13,SKU-200,STORE-NYC,24,0,23.99
2026-02-13,SKU-200,STORE-LA,25,0,23.99
2026-02-13,SKU-200,STORE-CHI,27,0,23.99
2026-02-13,SKU-300,STORE-NYC,26,0,29.99
2026-02-13,SKU-300,STORE-LA,32,0,29.99
2026-02-13,SKU-300,STORE-CHI,30,0,29.99
2026-02-13,SKU-400,STORE-NYC,22,0,29.99
2026-02-13,SKU-400,STORE-LA,35,0,29.99
2026-02-13,SKU-400,STORE-CHI,23,0,29.99
2026-02-13,SKU-500,STORE-NYC,25,0,33.99
2026-02-13,SKU-500,STORE-LA,34,0,33.99
2026-02-13,SKU-500,STORE-CHI,41,1,33.99
2026-02-14,SKU-100,STORE-NYC,44,0,31.99
2026-02-14,SKU-100,STORE-LA,41,0,31.99
2026-02-14,SKU-100,STORE-CHI,41,0,31.99
2026-02-14,SKU-200,STORE-NYC,30,0,23.99
2026-02-14,SKU-200,STORE-LA,34,0,23.99
2026-02-14,SKU-200,STORE-CHI,32,0,23.99
2026-02-14,SKU-300,STORE-NYC,38,0,29.99
2026-02-14,SKU-300,STORE-LA,38,0,29.99
2026-02-14,SKU-300,STORE-CHI,41,0,29.99
2026-02-14,SKU-400,STORE-NYC,30,0,29.99
2026-02-14,SKU-400,STORE-LA,40,0,29.99
2026-02-14,SKU-400,STORE-CHI,28,0,29.99
2026-02-14,SKU-500,STORE-NYC,36,0,33.99
2026-02-14,SKU-500,STORE-LA,39,0,33.99
2026-02-14,SKU-500,STORE-CHI,36,0,33.99
2026-02-15,SKU-100,STORE-NYC,39,0,31.99
2026-02-15,SKU-100,STORE-LA,45,0,31.99
2026-02-15,SKU-100,STORE-CHI,36,0,31.99
2026-02-15,SKU-200,STORE-NYC,28,0,23.99
2026-02-15,SKU-200,STORE-LA,27,0,23.99
2026-02-15,SKU-200,STORE-CHI,32,0,23.99
2026-02-15,SKU-300,STORE-NYC,33,0,29.99
2026-02-15,SKU-300,STORE-LA,41,0,29.99
2026-02-15,SKU-300,STORE-CHI,38,0,29.99
2026-02-15,SKU-400,STORE-NYC,26,0,29.99
2026-02-15,SKU-400,STORE-LA,39,0,29.99
2026-02-15,SKU-400,STORE-CHI,34,0,29.99
2026-02-15,SKU-500,STORE-NYC,37,0,33.99
2026-02-15,SKU-500,STORE-LA,43,0,33.99
2026-02-15,SKU-500,STORE-CHI,33,0,33.99
2026-02-16,SKU-100,STORE-NYC,36,0,31.99
2026-02-16,SKU-100,STORE-LA,36,0,31.99
2026-02-16,SKU-100,STORE-CHI,31,0,31.99
2026-02-16,SKU-200,STORE-NYC,23,0,23.99
2026-02-16,SKU-200,STORE-LA,26,0,23.99
2026-02-16,SKU-200,STORE-CHI,25,0,23.99
2026-02-16,SKU-300,STORE-NYC,43,1,29.99
2026-02-16,SKU-300,STORE-LA,33,0,29.99
2026-02-16,SKU-300,STORE-CHI,29,0,29.99
2026-02-16,SKU-400,STORE-NYC,22,0,29.99
2026-02-16,SKU-400,STORE-LA,33,0,29.99
2026-02-16,SKU-400,STORE-CHI,21,0,29.99
2026-02-16,SKU-500,STORE-NYC,24,0,33.99
2026-02-16,SKU-500,STORE-LA,30,0,33.99
2026-02-16,SKU-500,STORE-CHI,35,0,33.99
2026-02-17,SKU-100,STORE-NYC,36,0,31.99
2026-02-17,SKU-100,STORE-LA,36,0,31.99
2026-02-17,SKU-100,STORE-CHI,35,0,31.99
2026-02-17,SKU-200,STORE-NYC,23,0,23.99
2026-02-17,SKU-200,STORE-LA,25,0,23.99
2026-02-17,SKU-200,STORE-CHI,30,0,23.99
2026-02-17,SKU-300,STORE-NYC,26,0,29.99
2026-02-17,SKU-300,STORE-LA,35,0,29.99
2026-02-17,SKU-300,STORE-CHI,30,0,29.99
2026-02-17,SKU-400,STORE-NYC,27,0,29.99
2026-02-17,SKU-400,STORE-LA,30,0,29.99
2026-02-17,SKU-400,STORE-CHI,21,0,29.99
2026-02-17,SKU-500,STORE-NYC,25,0,33.99
2026-02-17,SKU-500,STORE-LA,35,0,33.99
2026-02-17,SKU-500,STORE-CHI,34,0,33.99
2026-02-18,SKU-100,STORE-NYC,36,0,31.99
2026-02-18,SKU-100,STORE-LA,34,0,31.99
2026-02-18,SKU-100,STORE-CHI,43,1,31.99
2026-02-18,SKU-200,STORE-NYC,25,0,23.99
2026-02-18,SKU-200,STORE-LA,30,0,23.99
2026-02-18,SKU-200,STORE-CHI,29,0,23.99
2026-02-18,SKU-300,STORE-NYC,33,0,29.99
2026-02-18,SKU-300,STORE-LA,51,1,29.99
2026-02-18,SKU-300,STORE-CHI,35,0,29.99
2026-02-18,SKU-400,STORE-NYC,21,0,29.99
2026-02-18,SKU-400,STORE-LA,33,0,29.99
2026-02-18,SKU-400,STORE-CHI,22,0,29.99
2026-02-18,SKU-500,STORE-NYC,22,0,33.99
2026-02-18,SKU-500,STORE-LA,31,0,33.99
2026-02-18,SKU-500,STORE-CHI,36,0,33.99
2026-02-19,SKU-100,STORE-NYC,36,0,31.99
2026-02-19,SKU-100,STORE-LA,33,0,31.99
2026-02-19,SKU-100,STORE-CHI,34,0,31.99
2026-02-19,SKU-200,STORE-NYC,24,0,23.99
2026-02-19,SKU-200,STORE-LA,25,0,23.99
2026-02-19,SKU-200,STORE-CHI,25,0,23.99
2026-02-19,SKU-300,STORE-NYC,27,0,29.99
2026-02-19,SKU-300,STORE-LA,36,0,29.99
2026-02-19,SKU-300,STORE-CHI,25,0,29.99
2026-02-19,SKU-400,STORE-NYC,14,0,29.99
2026-02-19,SKU-400,STORE-LA,34,0,29.99
2026-02-19,SKU-400,STORE-CHI,26,0,29.99
2026-02-19,SKU-500,STORE-NYC,36,1,33.99
2026-02-19,SKU-500,STORE-LA,34,0,33.99
2026-02-19,SKU-500,STORE-CHI,35,0,33.99
2026-02-20,SKU-100,STORE-NYC,36,0,31.99
2026-02-20,SKU-100,STORE-LA,31,0,31.99
2026-02-20,SKU-100,STORE-CHI,36,0,31.99
2026-02-20,SKU-200,STORE-NYC,28,0,23.99
2026-02-20,SKU-200,STORE-LA,27,0,23.99
2026-02-20,SKU-200,STORE-CHI,26,0,23.99
2026-02-20,SKU-300,STORE-NYC,28,0,29.99
2026-02-20,SKU-300,STORE-LA,35,0,29.99
2026-02-20,SKU-300,STORE-CHI,28,0,29.99
2026-02-20,SKU-400,STORE-NYC,23,0,29.99
2026-02-20,SKU-400,STORE-LA,28,0,29.99
2026-02-20,SKU-400,STORE-CHI,28,0,29.99
2026-02-20,SKU-500,STORE-NYC,26,0,33.99
2026-02-20,SKU-500,STORE-LA,37,0,33.99
2026-02-20,SKU-500,STORE-CHI,35,0,33.99
2026-02-21,SKU-100,STORE-NYC,45,0,31.99
2026-02-21,SKU-100,STORE-LA,41,0,31.99
2026-02-21,SKU-100,STORE-CHI,32,0,31.99
2026-02-21,SKU-200,STORE-NYC,32,0,23.99
2026-02-21,SKU-200,STORE-LA,34,0,23.99
2026-02-21,SKU-200,STORE-CHI,30,0,23.99
2026-02-21,SKU-300,STORE-NYC,33,0,29.99
2026-02-21,SKU-300,STORE-LA,39,0,29.99
2026-02-21,SKU-300,STORE-CHI,38,0,29.99
2026-02-21,SKU-400,STORE-NYC,29,0,29.99
2026-02-21,SKU-400,STORE-LA,36,0,29.99
2026-02-21,SKU-400,STORE-CHI,30,0,29.99
2026-02-21,SKU-500,STORE-NYC,30,0,33.99
2026-02-21,SKU-500,STORE-LA,44,0,33.99
2026-02-21,SKU-500,STORE-CHI,44,0,33.99
2026-02-22,SKU-100,STORE-NYC,46,0,31.99
2026-02-22,SKU-100,STORE-LA,47,0,31.99
2026-02-22,SKU-100,STORE-CHI,39,0,31.99
2026-02-22,SKU-200,STORE-NYC,30,0,23.99
2026-02-22,SKU-200,STORE-LA,36,0,23.99
2026-02-22,SKU-200,STORE-CHI,32,0,23.99
2026-02-22,SKU-300,STORE-NYC,32,0,29.99
2026-02-22,SKU-300,STORE-LA,38,0,29.99
2026-02-22,SKU-300,STORE-CHI,39,0,29.99
2026-02-22,SKU-400,STORE-NYC,31,0,29.99
2026-02-22,SKU-400,STORE-LA,40,0,29.99
2026-02-22,SKU-400,STORE-CHI,26,0,29.99
2026-02-22,SKU-500,STORE-NYC,35,0,33.99
2026-02-22,SKU-500,STORE-LA,52,1,33.99
2026-02-22,SKU-500,STORE-CHI,34,0,33.99
2026-02-23,SKU-100,STORE-NYC,35,0,31.99
2026-02-23,SKU-100,STORE-LA,45,1,31.99
2026-02-23,SKU-100,STORE-CHI,34,0,31.99
2026-02-23,SKU-200,STORE-NYC,26,0,23.99
2026-02-23,SKU-200,STORE-LA,28,0,23.99
2026-02-23,SKU-200,STORE-CHI,25,0,23.99
2026-02-23,SKU-300,STORE-NYC,26,0,29.99
2026-02-23,SKU-300,STORE-LA,35,0,29.99
2026-02-23,SKU-300,STORE-CHI,47,1,29.99
2026-02-23,SKU-400,STORE-NYC,25,0,29.99
2026-02-23,SKU-400,STORE-LA,34,0,29.99
2026-02-23,SKU-400,STORE-CHI,34,1,29.99
2026-02-23,SKU-500,STORE-NYC,26,0,33.99
2026-02-23,SKU-500,STORE-LA,37,0,33.99
2026-02-23,SKU-500,STORE-CHI,36,0,33.99
2026-02-24,SKU-100,STORE-NYC,41,0,31.99
2026-02-24,SKU-100,STORE-LA,35,0,31.99
2026-02-24,SKU-100,STORE-CHI,36,0,31.99
2026-02-24,SKU-200,STORE-NYC,22,0,23.99
2026-02-24,SKU-200,STORE-LA,28,0,23.99
2026-02-24,SKU-200,STORE-CHI,25,0,23.99
2026-02-24,SKU-300,STORE-NYC,37,1,29.99
2026-02-24,SKU-300,STORE-LA,36,0,29.99
2026-02-24,SKU-300,STORE-CHI,33,0,29.99
2026-02-24,SKU-400,STORE-NYC,33,1,29.99
2026-02-24,SKU-400,STORE-LA,28,0,29.99
2026-02-24,SKU-400,STORE-CHI,25,0,29.99
2026-02-24,SKU-500,STORE-NYC,25,0,33.99
2026-02-24,SKU-500,STORE-LA,35,0,33.99
2026-02-24,SKU-500,STORE-CHI,34,0,33.99
2026-02-25,SKU-100,STORE-NYC,37,0,31.99
2026-02-25,SKU-100,STORE-LA,31,0,31.99
2026-02-25,SKU-100,STORE-CHI,35,0,31.99
2026-02-25,SKU-200,STORE-NYC,38,1,23.99
2026-02-25,SKU-200,STORE-LA,23,0,23.99
2026-02-25,SKU-200,STORE-CHI,29,0,23.99
2026-02-25,SKU-300,STORE-NYC,25,0,29.99
2026-02-25,SKU-300,STORE-LA,37,0,29.99
2026-02-25,SKU-300,STORE-CHI,35,0,29.99
2026-02-25,SKU-400,STORE-NYC,25,0,29.99
2026-02-25,SKU-400,STORE-LA,35,0,29.99
2026-02-25,SKU-400,STORE-CHI,24,0,29.99
2026-02-25,SKU-500,STORE-NYC,27,0,33.99
2026-02-25,SKU-500,STORE-LA,35,0,33.99
2026-02-25,SKU-500,STORE-CHI,33,0,33.99
2026-02-26,SKU-100,STORE-NYC,33,0,31.99
2026-02-26,SKU-100,STORE-LA,35,0,31.99
2026-02-26,SKU-100,STORE-CHI,36,0,31.99
2026-02-26,SKU-200,STORE-NYC,23,0,23.99
2026-02-26,SKU-200,STORE-LA,27,0,23.99
2026-02-26,SKU-200,STORE-CHI,26,0,23.99
2026-02-26,SKU-300,STORE-NYC,29,0,29.99
2026-02-26,SKU-300,STORE-LA,28,0,29.99
2026-02-26,SKU-300,STORE-CHI,30,0,29.99
2026-02-26,SKU-400,STORE-NYC,26,0,29.99
2026-02-26,SKU-400,STORE-LA,36,0,29.99
2026-02-26,SKU-400,STORE-CHI,23,0,29.99
2026-02-26,SKU-500,STORE-NYC,21,0,33.99
2026-02-26,SKU-500,STORE-LA,34,0,33.99
2026-02-26,SKU-500,STORE-CHI,33,0,33.99
2026-02-27,SKU-100,STORE-NYC,53,1,31.99
2026-02-27,SKU-100,STORE-LA,37,0,31.99
2026-02-27,SKU-100,STORE-CHI,31,0,31.99
2026-02-27,SKU-200,STORE-NYC,23,0,23.99
2026-02-27,SKU-200,STORE-LA,23,0,23.99
2026-02-27,SKU-200,STORE-CHI,27,0,23.99
2026-02-27,SKU-300,STORE-NYC,27,0,29.99
2026-02-27,SKU-300,STORE-LA,34,0,29.99
2026-02-27,SKU-300,STORE-CHI,29,0,29.99
2026-02-27,SKU-400,STORE-NYC,25,0,29.99
2026-02-27,SKU-400,STORE-LA,36,0,29.99
2026-02-27,SKU-400,STORE-CHI,26,0,29.99
2026-02-27,SKU-500,STORE-NYC,25,0,33.99
2026-02-27,SKU-500,STORE-LA,34,0,33.99
2026-02-27,SKU-500,STORE-CHI,31,0,33.99
2026-02-28,SKU-100,STORE-NYC,41,0,31.99
2026-02-28,SKU-100,STORE-LA,44,0,31.99
2026-02-28,SKU-100,STORE-CHI,42,0,31.99
2026-02-28,SKU-200,STORE-NYC,32,0,23.99
2026-02-28,SKU-200,STORE-LA,32,0,23.99
2026-02-28,SKU-200,STORE-CHI,34,0,23.99
2026-02-28,SKU-300,STORE-NYC,36,0,29.99
2026-02-28,SKU-300,STORE-LA,44,0,29.99
2026-02-28,SKU-300,STORE-CHI,47,1,29.99
2026-02-28,SKU-400,STORE-NYC,28,0,29.99
2026-02-28,SKU-400,STORE-LA,39,0,29.99
2026-02-28,SKU-400,STORE-CHI,33,0,29.99
2026-02-28,SKU-500,STORE-NYC,32,0,33.99
2026-02-28,SKU-500,STORE-LA,37,0,33.99
2026-02-28,SKU-500,STORE-CHI,38,0,33.99
2026-03-01,SKU-100,STORE-NYC,39,0,31.99
2026-03-01,SKU-100,STORE-LA,40,0,31.99
2026-03-01,SKU-100,STORE-CHI,44,0,31.99
2026-03-01,SKU-200,STORE-NYC,31,0,23.99
2026-03-01,SKU-200,STORE-LA,31,0,23.99
2026-03-01,SKU-200,STORE-CHI,34,0,23.99
2026-03-01,SKU-300,STORE-NYC,29,0,29.99
2026-03-01,SKU-300,STORE-LA,39,0,29.99
2026-03-01,SKU-300,STORE-CHI,36,0,29.99
2026-03-01,SKU-400,STORE-NYC,31,0,29.99
2026-03-01,SKU-400,STORE-LA,41,0,29.99
2026-03-01,SKU-400,STORE-CHI,32,0,29.99
2026-03-01,SKU-500,STORE-NYC,32,0,33.99
2026-03-01,SKU-500,STORE-LA,44,0,33.99
2026-03-01,SKU-500,STORE-CHI,41,0,33.99
2026-03-02,SKU-100,STORE-NYC,38,0,31.99
2026-03-02,SKU-100,STORE-LA,34,0,31.99
2026-03-02,SKU-100,STORE-CHI,48,1,31.99
2026-03-02,SKU-200,STORE-NYC,22,0,23.99
2026-03-02,SKU-200,STORE-LA,26,0,23.99
2026-03-02,SKU-200,STORE-CHI,25,0,23.99
2026-03-02,SKU-300,STORE-NYC,27,0,29.99
2026-03-02,SKU-300,STORE-LA,38,0,29.99
2026-03-02,SKU-300,STORE-CHI,29,0,29.99
2026-03-02,SKU-400,STORE-NYC,33,1,29.99
2026-03-02,SKU-400,STORE-LA,33,0,29.99
2026-03-02,SKU-400,STORE-CHI,29,0,29.99
2026-03-02,SKU-500,STORE-NYC,32,1,33.99
2026-03-02,SKU-500,STORE-LA,36,0,33.99
2026-03-02,SKU-500,STORE-CHI,29,0,33.99
2026-03-03,SKU-100,STORE-NYC,37,0,31.99
2026-03-03,SKU-100,STORE-LA,50,1,31.99
2026-03-03,SKU-100,STORE-CHI,33,0,31.99
2026-03-03,SKU-200,STORE-NYC,22,0,23.99
2026-03-03,SKU-200,STORE-LA,23,0,23.99
2026-03-03,SKU-200,STORE-CHI,27,0,23.99
2026-03-03,SKU-300,STORE-NYC,29,0,29.99
2026-03-03,SKU-300,STORE-LA,35,0,29.99
2026-03-03,SKU-300,STORE-CHI,34,0,29.99
2026-03-03,SKU-400,STORE-NYC,24,0,29.99
2026-03-03,SKU-400,STORE-LA,33,0,29.99
2026-03-03,SKU-400,STORE-CHI,26,0,29.99
2026-03-03,SKU-500,STORE-NYC,23,0,33.99
2026-03-03,SKU-500,STORE-LA,30,0,33.99
2026-03-03,SKU-500,STORE-CHI,34,0,33.99
2026-03-04,SKU-100,STORE-NYC,37,0,31.99
2026-03-04,SKU-100,STORE-LA,36,0,31.99
2026-03-04,SKU-100,STORE-CHI,35,0,31.99
2026-03-04,SKU-200,STORE-NYC,17,0,23.99
2026-03-04,SKU-200,STORE-LA,25,0,23.99
2026-03-04,SKU-200,STORE-CHI,27,0,23.99
2026-03-04,SKU-300,STORE-NYC,30,0,29.99
2026-03-04,SKU-300,STORE-LA,36,0,29.99
2026-03-04,SKU-300,STORE-CHI,40,1,29.99
2026-03-04,SKU-400,STORE-NYC,22,0,29.99
2026-03-04,SKU-400,STORE-LA,33,0,29.99
2026-03-04,SKU-400,STORE-CHI,21,0,29.99
2026-03-04,SKU-500,STORE-NYC,24,0,33.99
2026-03-04,SKU-500,STORE-LA,36,0,33.99
2026-03-04,SKU-500,STORE-CHI,33,0,33.99
2026-03-05,SKU-100,STORE-NYC,37,0,31.99
2026-03-05,SKU-100,STORE-LA,38,0,31.99
2026-03-05,SKU-100,STORE-CHI,38,0,31.99
2026-03-05,SKU-200,STORE-NYC,24,0,23.99
2026-03-05,SKU-200,STORE-LA,28,0,23.99
2026-03-05,SKU-200,STORE-CHI,25,0,23.99
2026-03-05,SKU-300,STORE-NYC,27,0,29.99
2026-03-05,SKU-300,STORE-LA,34,0,29.99
2026-03-05,SKU-300,STORE-CHI,48,1,29.99
2026-03-05,SKU-400,STORE-NYC,25,0,29.99
2026-03-05,SKU-400,STORE-LA,36,0,29.99
2026-03-05,SKU-400,STORE-CHI,22,0,29.99
2026-03-05,SKU-500,STORE-NYC,35,1,33.99
2026-03-05,SKU-500,STORE-LA,34,0,33.99
2026-03-05,SKU-500,STORE-CHI,32,0,33.99
2026-03-06,SKU-100,STORE-NYC,37,0,31.99
2026-03-06,SKU-100,STORE-LA,36,0,31.99
2026-03-06,SKU-100,STORE-CHI,35,0,31.99
2026-03-06,SKU-200,STORE-NYC,27,0,23.99
2026-03-06,SKU-200,STORE-LA,27,0,23.99
2026-03-06,SKU-200,STORE-CHI,25,0,23.99
2026-03-06,SKU-300,STORE-NYC,42,1,29.99
2026-03-06,SKU-300,STORE-LA,36,0,29.99
2026-03-06,SKU-300,STORE-CHI,33,0,29.99
2026-03-06,SKU-400,STORE-NYC,19,0,29.99
2026-03-06,SKU-400,STORE-LA,29,0,29.99
2026-03-06,SKU-400,STORE-CHI,25,0,29.99
2026-03-06,SKU-500,STORE-NYC,22,0,33.99
2026-03-06,SKU-500,STORE-LA,36,0,33.99
2026-03-06,SKU-500,STORE-CHI,31,0,33.99
2026-03-07,SKU-100,STORE-NYC,42,0,31.99
2026-03-07,SKU-100,STORE-LA,43,0,31.99
2026-03-07,SKU-100,STORE-CHI,47,0,31.99
2026-03-07,SKU-200,STORE-NYC,32,0,23.99
2026-03-07,SKU-200,STORE-LA,39,0,23.99
2026-03-07,SKU-200,STORE-CHI,33,0,23.99
2026-03-07,SKU-300,STORE-NYC,34,0,29.99
2026-03-07,SKU-300,STORE-LA,45,0,29.99
2026-03-07,SKU-300,STORE-CHI,51,1,29.99
2026-03-07,SKU-400,STORE-NYC,28,0,29.99
2026-03-07,SKU-400,STORE-LA,36,0,29.99
2026-03-07,SKU-400,STORE-CHI,34,0,29.99
2026-03-07,SKU-500,STORE-NYC,27,0,33.99
2026-03-07,SKU-500,STORE-LA,37,0,33.99
2026-03-07,SKU-500,STORE-CHI,42,0,33.99
2026-03-08,SKU-100,STORE-NYC,43,0,31.99
2026-03-08,SKU-100,STORE-LA,40,0,31.99
2026-03-08,SKU-100,STORE-CHI,39,0,31.99
2026-03-08,SKU-200,STORE-NYC,27,0,23.99
2026-03-08,SKU-200,STORE-LA,33,0,23.99
